text,label
수고하세요,CASUAL
데이터 백업 중에서 미러링 방식이 뭐야?,QUESTION
현재 주가 얼마야,SEARCH
오늘 달 지는 시간 알려줘,SEARCH
사내 업무 효율화 공모전 신청 안내 및 경품 맹들어쥬,GENERATION
오늘 회식장소 어디야,SEARCH
자동화 테스트 도입 시 초기 구축 비용(ROI)을 산정하고 테스트 범위를 결정하는 효율적인 전략은?,QUESTION
영국이 '해 지지 않는 나라'라고 불렸던 이유가 뭐야?,QUESTION
안방가서 엄마 뭐하시는지 확인해,SEARCH
이 문서 요약 보고서 분석해서 우리 사업의 취약 지점 분석해바,ANALYSIS
요세 일본이 독도 를 설치는 수준이 상당한것 같다,CASUAL
자바에서 List를 Map으로 변환하는 스트림 API 예제 코드 써줘,GENERATION
동료의 노고를 격려하며 보낼 주말 인사 메시지 작성해줘,GENERATION
영종도 주변에 뷰 좋은 카페 찾아바,SEARCH
조선시대 암행어사의 마패가 가진 상징적 의미와 사회적 권한은?,QUESTION
우리 브랜드 팔레트 제안해바,GENERATION
우리 회사 복도 벽면에 붙일 동기부여 문구 10개 지어바,GENERATION
오늘의 날씨랑 자외선 차단제 발라야 하는지 알려줘,SEARCH
가을철 밤하늘에서 길잡이가 되는 별자리들을 이용하여 정북쪽 방향을 알려주는 북극성을 찾는 방법으로 북두칠성의 끝부분 두 별(메락과 두베)을 잇는 가상의 선을 5배 정도 연장하여 만나는 밝은 별을 찾는 법과 반대편의 카시오페이아 자리의 W자 형태를 이용하여 교차점을 찾고 이를 연장하는 구체적인 관측 단계를 설명해주고 지구가 자전과 공전을 반복함에도 불구하고 왜 북극성만이 북극의 연장선상에 위치하여 위치가 변하지 않는 것처럼 보이는지 천구의 개념과 세차 운동의 관점에서 알려주며 과거 항해사들에게 북극성이 갖는 생존과 직결된 역사적 의미는 무엇이었어?,QUESTION
냉장고 온도 좀 낮춰줘,GENERATION
협력사에 보낼 업무 프로세스 개선 제안 및 미팅 요청 메일 써바,GENERATION
특정 페이지 메모리 누수가 외부 라이브러리 때문인지 내부 코드임,ANALYSIS
무지개의 형태가 왜 반구형인지 기하학적으로 알려줘,QUESTION
오늘 미세먼지 수치가 얼마나 되니,SEARCH
요즘 인기 있는 텀블러 브랜드 ㅊㅊ,SEARCH
지금 스택에서 넥스트제이에스 도입하는 게 SEO에 얼마나 이득임,ANALYSIS
리츠 투자는 취득세 면제 혜택이 있어?,QUESTION
파이썬으로 여러 웹페이지 한 번에 여는 멀티 프로세싱 코드 써쥬,GENERATION
넵 확인했습니다 나중에 뵙겠습니다 감사합니다,CASUAL
지금 현재 투믹스 인기 만화 순위 뭐야?,SEARCH
내 말은 책임권이 왜 강호연이냐 이거야 오부장님이 아니라,CASUAL
날이 너무 춥다 내일 기온 좀 알려줘,QUESTION
아버님들도같이 본 소감에 대해서같이 나누었습니다,CASUAL
채팅 기능 이용률 저조한 게 UI 위치 문제인지 필요성 문제인지,ANALYSIS
요즘 핫한 삼청동 맛집 거리 리스트 알려쥬,SEARCH
현관 잠겨있는지 확인해,SEARCH
자바스크립트 sort 예제 코드 짜바,GENERATION
우량주는 최소 사십퍼센트 확보해야 합니다,CASUAL
리액트 훅(useId) 고유 아이디 예제 코드 써쥬,GENERATION
오늘의 주요 IT 뉴스 정리해줘,SEARCH
교통이 혼잡하다,CASUAL
다음주 수요일 평균 기온 좀 알아봐줘,QUESTION
우리 앱 푸시 알림 도달률이 통신사마다 다른 근본 이유가 뭐야,ANALYSIS
교회 오주년이  언제니,QUESTION
반갑숩니다,CASUAL
잘 드시고는,CASUAL
목 디스크 재활에 도움이 되는 운동 보조 기구 추천해바,QUESTION
파이썬 리스트 요소 짝수 골라내기 코드 짜줘,GENERATION
네 알겠습니다 내용 충분히 이해했고 확인했습니다 감사합니다,CASUAL
근처에 테니스장 비어 있는 곳 있어?,SEARCH
전시실 사전답사,CASUAL
아침에는 춥고 저녁에는 더워,CASUAL
파이썬 리스트 인덱스 코드 짜줘,GENERATION
내일 비가 올 확률을 말해줄래,SEARCH
이학기 개강 일정이 언제인지 알려줘,SEARCH
어머니 한국 좋아하시잖아,CASUAL
요번에 수능 시험 보겠네 잘해,GENERATION
회의실 비어있어?,QUESTION
거래처에 보낼 신제품 출시 기념 오찬 초대 메일 써바,GENERATION
식물도 고통을 느낄 수 있다는 게 사실이야?,QUESTION
자바 메모리 관리 기법 중에서 세대별 가비지 컬렉션이 뭐야?,QUESTION
가상 메모리 기법이 뭐야?,QUESTION
영국의 산업혁명 초기 급격한 도시화로 인해 노동자들의 주거 환경이 열악했던 지리적 원인은?,QUESTION
지금 채용 프로세스 소요 시간 분석해서 단축 지점 찾아,ANALYSIS
우리 서비스 내 회원 가입 시 나타나는 로딩 멘트 지어바,GENERATION
지금 물타기 해도 괜찮을까?,ANALYSIS
지금 마케팅 성과 추세면 연말 목표치 달성 가능함,ANALYSIS
코드 리뷰 승인까지 걸리는 시간 줄이려면 어떤 프로세스 고칠까,ANALYSIS
심심하네여 머 재미있는 거 없나 ㅋㅋㅋ,CASUAL
지금 현재 내 위치 주변 가성비 분위기 맛집 추천해바,SEARCH
자바스크립트 배열 예제 코드 짜바,GENERATION
오늘 저녁 약속을 삭제해,GENERATION
레디스(Redis) 대신 캐시 무효화 전략 바꾸면 성능 얼마나 개선될까,ANALYSIS
사내 카페 이용 만족도 조사 공지 및 참여 보상 맹들어바,GENERATION
다리미를 베고 잔다,CASUAL
무좀 균이 발톱까지 침투하면 치료가 왜 힘들어?,QUESTION
검색 결과 정리하고 표 형식으로 만들어줘,GENERATION
올해 시장 전망 어떨 것 같아,ANALYSIS
사내 교육 참여도 높은 부서가 프로젝트 성공률도 비례해서 높은가,ANALYSIS
사내 위키 업데이트가 안 되는 게 보상 체계가 없어서 그런 걸까,ANALYSIS
비료포대 집에 열 개 있음,CASUAL
이번주 정읍 날씨 알려줘,SEARCH
우리 브랜드 가치 '열정'을 시각화할 로고 디자인 컨셉 제안해바,GENERATION
지금 현재 카카오페이지 인기 소설 리스트,SEARCH
오늘 언제부터 온도가 내려가니,QUESTION
이 코딩 문제 풀고 주석도 친절하게 달아줘,GENERATION
자바스크립트 객체 키 배열 변환 keys 예제 코드 짜바,GENERATION
치과 예약이 몇 시로 되어 있니,SEARCH
서버리스 아키텍처로 전환 시 관리 공수 얼마나 절감 가능한가,ANALYSIS
유저들이 결제 과정에서 겪는 네트워크 오류가 특정 통신사 문제인가,ANALYSIS
업데이트 내용 정리해서 릴리즈 노트 써봐,GENERATION
양적 완화가 시중에 풀린 돈을 중앙은행의 자산 매입을 통해 채권 시장으로 유입시켜 채권 금리를 낮추고 자산 가치를 부양하는 경제적 메커니즘은?,QUESTION
다음으로 잡혀있는 일정 알려줘,SEARCH
다음주 월요일 실험을 수요일로 바꿔줘,GENERATION
뱃살 빼는 데 스쿼트가 효과 있어?,QUESTION
임시 보관함에 있는 첫번째 메일 내일 오전 열한시에 예약발송해,GENERATION
오늘 미세먼지 농도는 어때,SEARCH
이 결과 어떻게 봐?,ANALYSIS
주변 편의점 어디?,SEARCH
학교 운동장에서 달리기나 하는거야,CASUAL
대기업 올 채용 관련 기사를 알려주련,GENERATION
거기에 브랜드이름에는 고은희가 들어가는 걸루,CASUAL
저 녀석 워낙 귀가 얇아서 남의 말만 듣고 사,CASUAL
가족의 건강을 위해서 문 앞에 참숯을 놔두었어,CASUAL
HTML 태그로 웹 문서의 내비게이션 바 레이아웃 소스 알려줘,GENERATION
네 알겠습니다 그럼 나중에 다시 톡 드릴게요 수고하세요,CASUAL
별의 절대 등급을 정하는 기준이 되는 거리는?,QUESTION
주가 떨어진다는데 팔거야 말거야,SEARCH
지난 분기 실적 요약 분석해줘,ANALYSIS
지금 금값 얼마인지 궁금하다,SEARCH
이 문서 요약 보고 분석 결과 보고 경영진이 거부할 만한 요소 분석해바,ANALYSIS
소리가 벽을 통과해서 들리는 원리가 뭐야?,QUESTION
근처에 평점 높은 멕시코 음식점 어디 있어?,SEARCH
나는 밀크 선크림 을 꺼내 내 얼굴에 거울을 보며 바른다,CASUAL
CSS 부드러운 트랜지션 소스 알려줘,GENERATION
Node.js 도입 시 성능 이점이 개발 공수보다 큰지 따져봐야 해,ANALYSIS
별의 절대 등급을 측정하는 기준 거리의 유래는?,QUESTION
학회 일정을 확인 할수 있어,SEARCH
넵 확인 완료했습니다 항상 꼼꼼하게 챙겨 주셔서 감사합니다,CASUAL
이 소스 코드에서 특정 조건일 때 무한 루프에 빠질 가능성이 있는지 로직 오류 분석해쥬,ANALYSIS
지금 현재 내 위치 근처 약국 영업시간 확인해바,SEARCH
지금 현재 유럽 유로화 환율 전망 기사 정리해줘,SEARCH
안녕하세요 오늘도 힘내세요,CASUAL
가족모임 날짜를 달력에 입력해줘,GENERATION
벌써 점심이야?,CASUAL
오 그렇군요 이해했습니다,CASUAL
유저들이 고객센터 대신 SNS로 문의하는 이유 분석해봐,ANALYSIS
받은 메일함에서 저번주부터 온 메일 모두 삭제할 수 있니,GENERATION
부장님으로부터 온 메일이 있는지 확인해,SEARCH
사내 보안 캠페인 영상 시청 독려 맹들어쥬,GENERATION
교육학 시간 공강이잖아,CASUAL
전사 칭찬 카드 시스템 도입 공지 및 우수 사원 포상 안내 맹들어바,GENERATION
리액트 훅 돔 조작 예제 코드 써쥬,GENERATION
애자일 방법론을 기반으로 한 프로젝트 관리에서 스프린트 계획 미팅의 주요 목적은 무엇이며 이 미팅에서 팀원들이 논의해야 할 핵심 산출물과 목표 설정 방식은?,QUESTION
요즘 유행하는 캠핑 먹거리 추천해바,SEARCH
오늘의 주식 시장 거래 정지 해제 종목 뭐야?,SEARCH
해 무리 현상이 겨울철 대륙 고기압의 확장과 관련하여 기온 변화를 예보하는 지표가 될 수 있어?,QUESTION
이걸로 바꾸면 뭐가 좋아지는데,ANALYSIS
근처에 평점 좋은 비뇨기과 전립선염 치료 잘하는 곳 어디야?,SEARCH
클라우드 비용 아끼려고 예약 인스턴스 사는 게 지금 시점에서 이득인가,ANALYSIS
파이썬 CSV 엑셀 변환 pandas 코드 짜줘,GENERATION
오늘 점심은 따뜻한 국물이 먹고 싶은 날씨네요 다들 맛점하세요,CASUAL
넵 확인 완료 수고 많으셨습니다 남은 하루도 즐겁게 보내시고 마무리 잘 하시길 바랄게요 감사합니다,CASUAL
알겠습니당,CASUAL
비즈니스 성과 보고서 표지에 들어갈 강력한 제목 써줘,GENERATION
GraphQL이 뭔데,QUESTION
만나면 드리려고,CASUAL
정말 고맙습니다 덕분에 일이 수월하게 끝났네요 최고,CASUAL
만리장성은 왜 쌓은 거야?,QUESTION
경쟁사의 최근 3년간 홍보 전략 변화 추이 분석 보고해줘,ANALYSIS
사내 뉴스레터에 들어갈 '이달의 우수 사원' 인터뷰 질문지 구성해쥬,GENERATION
다음주 가장 더운날이 언제인지 검색해줘,SEARCH
근처에 평점 좋은 내과 위내시경 검진비 얼마야?,SEARCH
눈의 충혈 증상을 완화하기 위해 냉찜질을 하는 것이 혈관 수축과 통증 완화에 효과적인 과학적 근거를 설명해줘,QUESTION
메일 써줘,GENERATION
파이썬으로 리스트의 모든 요소의 자료형을 변환하는 코드 짜줘,GENERATION
보고서 잘 썼네 고생했어,CASUAL
내용 요약 부탁해도 될까?,GENERATION
리액트 라이프사이클 메서드(클래스형) 대응하는 훅 예제 코드 써쥬,GENERATION
이 전략 먹힐까?,ANALYSIS
사내 카페 신메뉴 공모 공지 및 참여 보상 맹들어바,GENERATION
오래 찾아뵙지 못했지만 편안히 지내시죠,SEARCH
이번 주 날씨 알려줘,SEARCH
지구 자전 속도가 변하면 어떤 일이 생겨?,QUESTION
내 자리 어디야? 배치도 좀 보여줄 수 있어?,QUESTION
요즘 유행하는 백팩 브랜드 추천해바,SEARCH
내게 쓴 메일함에 있는 오래된 메일 지워줄 수 있겠니,GENERATION
SQL로 특정 문자열 포함된 데이터 찾는 LIKE 검색 쿼리 짜바,GENERATION
비가 그친 뒤 하늘에 나타나는 무지개가 왜 특정한 각도에서 반원형의 형태로 관측되는지 태양광이 빗방울 내부에서 일으키는 전반사와 굴절 현상 그리고 관찰자의 위치에 따른 시야각의 기하학적 원리로 설명해바,QUESTION
매수랑 낙찰은 뭐가 다른 거야?,QUESTION
이 복잡한 정규식 패턴이 왜 이메일 주소를 제대로 필터링 못 하는지 로직 분석해줘,ANALYSIS
파이썬으로 텍스트 파일의 모든 내용을 리스트로 가져오는 코드 써쥬,GENERATION
항상 도와주셔서 감사합니다 덕분에 든든하네요,CASUAL
중국 시장을 뚫어 봐야겠어요,CASUAL
강남역 근처에 맛집 많다던데 어디지?,SEARCH
월드컵 방송하는 채널로 돌려줘,GENERATION
이 문서 내용 중 수정이 필요하거나 최신 정책이랑 안 맞는 문장 5개만 찾아바,ANALYSIS
오늘 최고 기온 얼마니,QUESTION
삼전 요즘 분위기 어때,SEARCH
오 그렇군요 그런 사연이 있었네요 말씀해 주셔서 감사합니다 덕분에 상황을 더 잘 이해하게 되었습니다,CASUAL
협력사에 보낼 계약 조건 변경 최종 합의안 공유 및 날인 요청 메일 써바,GENERATION
데이터 전처리 코드의 로직이 통계학적으로 오류가 없는지 데이터 과학자 관점에서 검토해,ANALYSIS
동료 노고 격려 주말 인사 메시지 작성해줘,GENERATION
오늘 미세먼지 많은지 알려줘,QUESTION
지금 현재 내 위치 근처 스터디 카페 가격 비교 확인해바,SEARCH
데이터 신뢰성 검증 결과 보고서 보고 신뢰할 수 없는 데이터 소스 분석해쥬,ANALYSIS
오늘 눈와,SEARCH
애 혼자 떨어져 있는데 당연히 힘들죠,CASUAL
네트워크 트래픽 튀는 게 서버 배치 작업 때문인지 확인 좀,ANALYSIS
수집된 데이터 중 특정 날짜에 데이터가 누락된 근본 사유 분석해쥬,ANALYSIS
무좀 치료 중 환자가 신는 운동화나 구두 내부에 남아 있는 진균 포자를 박멸하기 위해 항진균 스프레이나 자외선 소독기를 사용하는 효과는 무엇이야?,QUESTION
태풍은 왜 발생하는 거야?,QUESTION
오늘 춘천에 눈이 오니,SEARCH
녹화 그만,GENERATION
이 영문 계약서 조항 중에 우리가 나중에 손해배상 청구를 당할 위험이 있는 조항 다 분석해줘,ANALYSIS
사내 분위기가 창의적 아이디어 내기에 적합한지 평가해,ANALYSIS
스타필드 하남 영업시간 언제까지임?,SEARCH
주식 시장의 '서머 랠리'가 뭐야?,QUESTION
안녕하세요 반갑습니다 오늘도 활기찬 하루 보내세요,CASUAL
오늘의 날씨랑 실내 가볼 만한 박물관 코스 추천해줘,SEARCH
지금 현재 원화 가치 전망 어때?,SEARCH
조선시대 암행어사가 암행을 마치고 국왕에게 보고하기 위해 작성한 '어사 서계'에 주로 어떠한 지방 관리의 비리와 민심 동향이 기록되었는지 알려주ㅔ,QUESTION
함수형 프로그래밍의 불변성이 뭐야?,QUESTION
지금 기술 스택 유지하면 2년 뒤에 개발 인력 구하기 힘들까,ANALYSIS
협력사 제품 품질 개선 메일 써바,GENERATION
비행기가 비행 도중 강력한 낙뢰를 맞더라도 기체 내부의 승객들과 정밀한 전자 장비들이 안전하게 보호될 수 있는 이유를 금속체로 둘러싸인 내부 공간에는 외부의 전기장이 침투하지 못한다는 물리 법칙인 '패러데이 새(Faraday Cage)' 효과와 기체 표면의 알루미늄 합금이 전류를 신속하게 분산시켜 날개 끝의 정전기 방출기를 통해 대기로 흘려보내는 원리로 자세히 설명해줘,QUESTION
